trial,max_depth,min_child_weight,learning_rate,reg_lambda,reg_alpha,gamma,subsample,colsample_bytree,cv_balanced_acc,cv_acc,cv_ht_recall,cv_wt_recall,cv_ht_precision,cv_wt_precision,cv_best_iter
181,4,8,0.02,0.5,0.0,0.0,0.6,1.0,0.6956419218810831,0.6712034434438531,0.7681168518251722,0.623166991936994,0.3955118879437535,0.921187289513646,3.8
110,5,8,0.1,1.0,0.5,0.1,1.0,1.0,0.6947344412393822,0.67288658574872,0.7552450968385906,0.6342237856401738,0.3964136689717886,0.9154385008511856,1.0
18,5,20,0.02,3.0,1.0,1.0,1.0,1.0,0.6942291530436229,0.6733160630854511,0.7565285504150192,0.6319297556722268,0.3958386542370573,0.9142343333727709,9.8
60,4,8,0.08,0.5,2.0,4.0,1.0,0.6,0.694193672320908,0.6633419805805691,0.7702797910992869,0.6181075535425291,0.3910152918710049,0.9237287796934271,3.6
134,8,3,0.1,6.0,1.0,0.5,0.8,0.6,0.6940230366612468,0.6653374230853908,0.7577042019398239,0.6303418713826694,0.4065249505358529,0.9031720863369171,5.4
26,3,8,0.02,0.5,0.2,0.0,0.7,0.6,0.69339414008869,0.6703006404479525,0.7914388313529163,0.595349448824464,0.3772663986378172,0.9674175817389603,5.0
46,5,2,0.03,1.0,0.0,0.0,0.6,0.7,0.6932830673909292,0.6746301719685871,0.7748928210336888,0.6116733137481697,0.3940959706427574,0.9436423402328366,3.4
195,8,8,0.08,0.5,0.5,0.0,0.7,0.5,0.6930577559777203,0.6690448893767684,0.7506364252943205,0.6354790866611204,0.4060741239954484,0.904122583519522,6.0
96,5,20,0.02,6.0,2.0,1.0,0.6,1.0,0.6929498588983396,0.6707943752104824,0.7533231271042815,0.6325765906923974,0.39054924403567,0.9160920856297017,11.4
85,8,8,0.15,1.0,0.5,2.0,1.0,1.0,0.6927689716221215,0.6792652467288632,0.7320733626053315,0.6534645806389114,0.4052704076777431,0.900754232139974,0.6
165,5,5,0.1,3.0,0.05,0.1,0.6,1.0,0.6919171325151969,0.6719668701683895,0.7469607840091899,0.6368734810212041,0.396799166756264,0.9111244579570222,32.8
154,7,20,0.05,10.0,0.05,1.0,0.7,1.0,0.6914422957400681,0.6787239131495619,0.7216257357343265,0.6612588557458097,0.4016330020732092,0.8974660970599289,27.6
84,7,5,0.15,0.5,0.5,0.0,0.6,0.5,0.6914415442579883,0.6844608932988386,0.7319702960937141,0.6509127924222625,0.4096020050672996,0.9019299686416471,28.4
87,5,5,0.02,1.0,0.0,0.0,0.6,1.0,0.6903916333703024,0.6700340727304017,0.7489443830659597,0.6318388836746452,0.39376643780474674,0.9137965466258711,20.4
138,4,5,0.1,0.5,0.5,4.0,0.8,0.8,0.6891367267691562,0.6653095633508825,0.7586701329818912,0.6196033205564211,0.390041322593889,0.9189796661588618,2.4
163,5,12,0.15,1.5,0.5,1.0,1.0,1.0,0.6884703539159726,0.6696839513503875,0.7461960699846857,0.6307446378472594,0.39420971339482225,0.9133237029670965,0.6
54,8,3,0.02,1.5,0.5,0.1,0.7,1.0,0.6884462043098095,0.6801149587636944,0.7185851735127203,0.6583072351068986,0.4040020005265369,0.8981310407141805,2.4
112,8,2,0.1,1.5,0.0,0.1,0.6,0.5,0.6883522101299195,0.6884565646260563,0.7053122517823974,0.6713921684774418,0.4196915133314218,0.8866372230219021,53.0
73,6,5,0.1,0.5,0.2,1.0,0.6,0.8,0.6874734401034982,0.6614487985203636,0.7385775021413289,0.6363693780656675,0.4014682054786345,0.8877132120868501,9.0
164,8,20,0.03,1.0,0.0,2.0,0.8,1.0,0.6871930626783491,0.6650447236132184,0.7237754217089503,0.6506107036477482,0.3993646619917891,0.8899830743481069,2.4
79,4,3,0.03,1.0,1.0,2.0,1.0,0.7,0.687104485290496,0.6587836141096834,0.7518788440755853,0.6223301265054065,0.3873101684538606,0.9142508317687694,8.2
111,8,1,0.1,0.5,0.5,0.1,0.7,0.5,0.6870985703694265,0.6641326475806082,0.7287736637378817,0.6454234770009715,0.40534131354447955,0.8876543194215817,6.0
178,5,5,0.02,1.5,0.2,4.0,0.7,1.0,0.6858425746298689,0.670149309660663,0.729324517519157,0.6423606317405806,0.39387818618377346,0.903135866379691,4.2
149,8,20,0.02,0.5,2.0,0.5,1.0,0.5,0.6856048145134805,0.6593635207657311,0.7535476195195144,0.6176620095074463,0.3993078388494038,0.9067621921533391,6.6
47,8,20,0.1,1.0,0.05,0.5,0.7,0.5,0.6849174451954925,0.6764009335028532,0.7245468928187796,0.6452879975722053,0.4068052618154769,0.8980335552399877,40.8
17,8,20,0.05,0.5,0.05,0.1,0.9,1.0,0.6844912531273406,0.671378821108053,0.7109029818324909,0.6580795244221902,0.40463532674681,0.887783858659912,5.6
68,7,2,0.1,1.5,1.0,1.0,0.6,1.0,0.6822372887025508,0.6742214167780173,0.713424826035268,0.6510497513698339,0.39926343351978333,0.8937990731121832,5.6
6,3,5,0.15,1.0,0.05,0.0,0.7,1.0,0.6822282605032853,0.6727227879522136,0.7113084653204413,0.6531480556861294,0.3900505641143558,0.9171370811899534,3.4
91,3,1,0.1,3.0,1.0,1.0,1.0,1.0,0.6820231755194393,0.6715143287377121,0.713848147860124,0.6501982031787548,0.3887180566547665,0.918964334548795,4.2
10,8,20,0.15,3.0,0.0,4.0,1.0,1.0,0.6819985380747802,0.6689151340812297,0.7124090343778433,0.651588041771717,0.40090077835409843,0.8879998870893259,12.4
23,6,8,0.02,1.5,2.0,0.5,0.6,1.0,0.681839499332163,0.663875632182812,0.7241158208205661,0.6395631778437602,0.39573113870567667,0.8950087134079332,2.4
198,3,1,0.08,3.0,0.2,0.1,1.0,1.0,0.6817281902687019,0.6711115089995449,0.713848147860124,0.6496082326772799,0.3883335623503558,0.9189632061353443,5.0
188,8,20,0.1,0.5,0.2,0.1,0.8,1.0,0.6812325368517659,0.6750371328356269,0.6929003935910801,0.6695646801124516,0.4045329173477617,0.8805264706735132,27.0
141,3,12,0.15,6.0,0.5,2.0,0.9,1.0,0.6812084543507358,0.6727227879522136,0.7074989415109176,0.6549179671905542,0.3903035577071613,0.9145138013734396,8.0
58,5,8,0.15,0.5,1.0,4.0,0.9,1.0,0.6811713582667066,0.6663121443805478,0.7306420424542293,0.6317006740791837,0.3901236170122223,0.9055231956125949,1.6
183,6,3,0.15,10.0,0.05,1.0,0.8,1.0,0.6797788947145909,0.6738379295042737,0.7074908091022098,0.6520669803269717,0.39596658317616223,0.8960872978068926,38.6
56,4,1,0.03,10.0,2.0,0.0,1.0,1.0,0.6796365077763434,0.667644340401439,0.738615842871372,0.6206571726813147,0.38652544656895765,0.9178590345359092,4.6
28,6,2,0.15,3.0,0.2,0.5,0.6,1.0,0.6792110585094662,0.6686811551674255,0.7089631634070644,0.6494589536118677,0.3978949469749935,0.8896636929763098,9.0
185,3,20,0.08,10.0,0.2,2.0,0.6,1.0,0.6791027481923652,0.6726360200563352,0.6998798938918699,0.6583256024928604,0.39073414244007154,0.9096670775401039,5.0
125,4,20,0.05,1.0,0.2,2.0,0.9,1.0,0.679051527315798,0.6696194019597177,0.7360647851304503,0.6220382695011458,0.3847212763807796,0.9197295899198246,5.8
27,6,12,0.1,0.5,0.0,0.5,0.7,1.0,0.6772669221359379,0.6652087297966636,0.7163160537206931,0.6382177905511827,0.39245982945265157,0.8967537854050864,2.6
166,6,3,0.03,1.0,0.2,1.0,0.9,1.0,0.677003054535961,0.6724399932056444,0.7093343094422907,0.6446717996296314,0.39306217345846833,0.9000885504270263,9.0
171,7,8,0.03,6.0,0.2,4.0,0.7,1.0,0.6742610337425428,0.6711443576379084,0.7073316829177854,0.6411903845673,0.391295208977359,0.8983554805482601,9.2
162,8,1,0.1,1.5,0.2,0.0,0.9,0.6,0.6660268641557414,0.6555545768963638,0.6741896091947527,0.6578641191167303,0.406372227449738,0.8606460003693728,28.0
167,7,12,0.15,0.5,0.05,2.0,0.9,0.7,0.6639779586668066,0.6534959031541672,0.6925280427104457,0.6354278746231677,0.39303489857964735,0.8769226684959701,17.6
